timestamp_utc,border_id,metric,mw,pseudo_capacity_mw,congestion_util,congestion_flag
2025-11-07 05:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 06:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 07:00:00+00:00,BE_NL,physical_flow,82.3425,,,False
2025-11-07 08:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 09:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 10:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 11:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 12:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 13:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 14:00:00+00:00,BE_NL,physical_flow,89.9075,,,False
2025-11-07 15:00:00+00:00,BE_NL,physical_flow,242.5975,,,False
2025-11-07 16:00:00+00:00,BE_NL,physical_flow,393.8275,,,False
2025-11-07 17:00:00+00:00,BE_NL,physical_flow,70.0325,,,False
2025-11-07 18:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 19:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 20:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 21:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 22:00:00+00:00,BE_NL,physical_flow,0.0,,,False
2025-11-07 23:00:00+00:00,BE_NL,physical_flow,0.0,838.8755000000001,0.0,False
2025-11-08 00:00:00+00:00,BE_NL,physical_flow,0.0,837.7619999999998,0.0,False
2025-11-08 01:00:00+00:00,BE_NL,physical_flow,0.0,836.6484999999996,0.0,False
2025-11-08 02:00:00+00:00,BE_NL,physical_flow,0.0,835.535,0.0,False
2025-11-08 03:00:00+00:00,BE_NL,physical_flow,0.0,834.4214999999997,0.0,False
2025-11-08 04:00:00+00:00,BE_NL,physical_flow,0.0,833.3080000000001,0.0,False
2025-11-08 05:00:00+00:00,BE_NL,physical_flow,0.0,832.1944999999998,0.0,False
2025-11-08 06:00:00+00:00,BE_NL,physical_flow,0.0,831.0809999999996,0.0,False
2025-11-08 07:00:00+00:00,BE_NL,physical_flow,0.0,829.9675,0.0,False
2025-11-08 08:00:00+00:00,BE_NL,physical_flow,0.0,828.8539999999997,0.0,False
2025-11-08 09:00:00+00:00,BE_NL,physical_flow,0.0,827.7405000000001,0.0,False
2025-11-08 10:00:00+00:00,BE_NL,physical_flow,0.0,826.6269999999998,0.0,False
2025-11-08 11:00:00+00:00,BE_NL,physical_flow,0.0,825.5134999999996,0.0,False
2025-11-08 12:00:00+00:00,BE_NL,physical_flow,0.0,824.4,0.0,False
2025-11-08 13:00:00+00:00,BE_NL,physical_flow,0.0,818.3234999999986,0.0,False
2025-11-08 14:00:00+00:00,BE_NL,physical_flow,0.0,812.2470000000006,0.0,False
2025-11-08 15:00:00+00:00,BE_NL,physical_flow,0.0,806.1704999999993,0.0,False
2025-11-08 16:00:00+00:00,BE_NL,physical_flow,0.0,800.0939999999979,0.0,False
2025-11-08 17:00:00+00:00,BE_NL,physical_flow,0.0,794.0174999999999,0.0,False
2025-11-08 18:00:00+00:00,BE_NL,physical_flow,0.0,787.9409999999987,0.0,False
2025-11-08 19:00:00+00:00,BE_NL,physical_flow,0.0,781.8645000000007,0.0,False
2025-11-08 20:00:00+00:00,BE_NL,physical_flow,0.0,775.7879999999993,0.0,False
2025-11-08 21:00:00+00:00,BE_NL,physical_flow,0.0,769.711499999998,0.0,False
2025-11-08 22:00:00+00:00,BE_NL,physical_flow,0.0,763.635,0.0,False
2025-11-08 23:00:00+00:00,BE_NL,physical_flow,0.0,757.5584999999986,0.0,False
2025-11-09 00:00:00+00:00,BE_NL,physical_flow,0.0,751.4819999999972,0.0,False
2025-11-09 01:00:00+00:00,BE_NL,physical_flow,0.0,745.4054999999993,0.0,False
2025-11-09 02:00:00+00:00,BE_NL,physical_flow,0.0,739.3289999999979,0.0,False
2025-11-09 03:00:00+00:00,BE_NL,physical_flow,0.0,733.2525,0.0,False
2025-11-09 04:00:00+00:00,BE_NL,physical_flow,0.0,727.1759999999986,0.0,False
2025-11-09 05:00:00+00:00,BE_NL,physical_flow,0.0,721.0994999999972,0.0,False
2025-11-09 06:00:00+00:00,BE_NL,physical_flow,0.0,715.0229999999993,0.0,False
2025-11-09 07:00:00+00:00,BE_NL,physical_flow,0.0,708.946499999998,0.0,False
2025-11-09 08:00:00+00:00,BE_NL,physical_flow,0.0,702.87,0.0,False
2025-11-09 09:00:00+00:00,BE_NL,physical_flow,0.0,700.6304999999995,0.0,False
2025-11-09 10:00:00+00:00,BE_NL,physical_flow,0.0,698.3909999999989,0.0,False
2025-11-09 11:00:00+00:00,BE_NL,physical_flow,0.0,696.1514999999997,0.0,False
2025-11-09 12:00:00+00:00,BE_NL,physical_flow,0.0,693.9119999999992,0.0,False
2025-11-09 13:00:00+00:00,BE_NL,physical_flow,0.0,691.6725,0.0,False
2025-11-09 14:00:00+00:00,BE_NL,physical_flow,0.0,689.4329999999995,0.0,False
2025-11-09 15:00:00+00:00,BE_NL,physical_flow,0.0,687.193499999999,0.0,False
2025-11-09 16:00:00+00:00,BE_NL,physical_flow,0.0,684.9539999999997,0.0,False
2025-11-09 17:00:00+00:00,BE_NL,physical_flow,0.0,682.7144999999992,0.0,False
2025-11-09 18:00:00+00:00,BE_NL,physical_flow,0.0,680.475,0.0,False
2025-11-09 19:00:00+00:00,BE_NL,physical_flow,0.0,678.2354999999995,0.0,False
2025-11-09 20:00:00+00:00,BE_NL,physical_flow,0.0,675.995999999999,0.0,False
2025-11-09 21:00:00+00:00,BE_NL,physical_flow,0.0,673.7564999999997,0.0,False
2025-11-09 22:00:00+00:00,BE_NL,physical_flow,0.0,671.5169999999993,0.0,False
2025-11-09 23:00:00+00:00,BE_NL,physical_flow,0.0,669.2775,0.0,False
2025-11-10 00:00:00+00:00,BE_NL,physical_flow,0.0,667.0379999999996,0.0,False
2025-11-10 01:00:00+00:00,BE_NL,physical_flow,0.0,664.798499999999,0.0,False
2025-11-10 02:00:00+00:00,BE_NL,physical_flow,0.0,662.5589999999997,0.0,False
2025-11-10 03:00:00+00:00,BE_NL,physical_flow,0.0,660.3194999999993,0.0,False
2025-11-10 04:00:00+00:00,BE_NL,physical_flow,0.0,658.08,0.0,False
2025-11-10 05:00:00+00:00,BE_NL,physical_flow,0.0,650.6437499999984,0.0,False
2025-11-10 06:00:00+00:00,BE_NL,physical_flow,0.0,643.2074999999967,0.0,False
2025-11-10 07:00:00+00:00,BE_NL,physical_flow,0.0,635.7712499999992,0.0,False
2025-11-10 08:00:00+00:00,BE_NL,physical_flow,0.0,628.3349999999975,0.0,False
2025-11-10 09:00:00+00:00,BE_NL,physical_flow,0.0,620.8987500000001,0.0,False
2025-11-10 10:00:00+00:00,BE_NL,physical_flow,0.0,613.4624999999984,0.0,False
2025-11-10 11:00:00+00:00,BE_NL,physical_flow,0.0,606.0262499999967,0.0,False
2025-11-10 12:00:00+00:00,BE_NL,physical_flow,0.0,598.5899999999992,0.0,False
2025-11-10 13:00:00+00:00,BE_NL,physical_flow,0.0,591.1537499999974,0.0,False
2025-11-10 14:00:00+00:00,BE_NL,physical_flow,0.0,583.7175,0.0,False
2025-11-10 15:00:00+00:00,BE_NL,physical_flow,0.0,576.2812499999983,0.0,False
2025-11-10 16:00:00+00:00,BE_NL,physical_flow,0.0,568.8449999999966,0.0,False
2025-11-10 17:00:00+00:00,BE_NL,physical_flow,0.0,561.4087499999991,0.0,False
2025-11-10 18:00:00+00:00,BE_NL,physical_flow,0.0,553.9724999999975,0.0,False
2025-11-10 19:00:00+00:00,BE_NL,physical_flow,0.0,546.53625,0.0,False
2025-11-10 20:00:00+00:00,BE_NL,physical_flow,0.0,539.0999999999983,0.0,False
2025-11-10 21:00:00+00:00,BE_NL,physical_flow,0.0,531.6637499999966,0.0,False
2025-11-10 22:00:00+00:00,BE_NL,physical_flow,0.0,524.2274999999992,0.0,False
